timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1530472533637,651,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-459,text,false,,2172,0,353,353,0,0,0
1530472533637,651,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-463,text,false,,2172,0,352,352,0,0,0
1530472533743,547,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-222,text,false,,2172,0,351,351,0,0,0
1530472533634,657,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-481,text,false,,2172,0,350,350,0,0,1
1530472533634,657,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-457,text,false,,2172,0,350,350,0,0,1
1530472533636,655,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-500,text,false,,2172,0,350,350,0,0,1
1530472533637,654,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-462,text,false,,2172,0,350,350,0,0,0
1530472533635,657,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-460,text,false,,2172,0,346,346,0,0,0
1530472533635,657,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-455,text,false,,2172,0,345,345,0,0,0
1530472533635,657,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-454,text,false,,2172,0,345,345,0,0,0
1530472533635,658,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-452,text,false,,2172,0,343,343,0,0,0
1530472533632,661,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-451,text,false,,2172,0,343,343,0,0,0
1530472533630,663,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-473,text,false,,2172,0,343,343,0,0,1
1530472533630,663,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-470,text,false,,2172,0,343,343,0,0,1
1530472533624,670,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-449,text,false,,2172,0,339,339,0,0,1
1530472533624,670,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-461,text,false,,2172,0,339,339,0,0,1
1530472533626,668,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-465,text,false,,2172,0,339,339,0,0,1
1530472533621,674,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-446,text,false,,2172,0,336,336,0,0,0
1530472533621,674,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-450,text,false,,2172,0,336,336,0,0,1
1530472533624,671,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-456,text,false,,2172,0,336,336,0,0,1
1530472533621,674,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-448,text,false,,2172,0,336,336,0,0,1
1530472533617,679,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-444,text,false,,2172,0,332,332,0,0,1
1530472533619,677,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-445,text,false,,2172,0,332,332,0,0,1
1530472533616,680,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-443,text,false,,2172,0,332,332,0,0,0
1530472533604,692,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-411,text,false,,2172,0,331,331,0,0,0
1530472533603,693,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-439,text,false,,2172,0,331,331,0,0,1
1530472533604,692,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-440,text,false,,2172,0,331,331,0,0,0
1530472533604,693,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-447,text,false,,2172,0,331,331,0,0,0
1530472533603,694,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-438,text,false,,2172,0,329,329,0,0,1
1530472533570,727,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-441,text,false,,2172,0,324,324,0,0,1
1530472533524,773,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-419,text,false,,2172,0,324,324,0,0,47
1530472533534,764,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-431,text,false,,2172,0,322,322,0,0,37
1530472533537,761,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-437,text,false,,2172,0,322,322,0,0,33
1530472533535,763,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-433,text,false,,2172,0,322,322,0,0,35
1530472533536,762,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-434,text,false,,2172,0,322,322,0,0,34
1530472533532,767,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-428,text,false,,2172,0,318,318,0,0,39
1530472533533,766,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-430,text,false,,2172,0,318,318,0,0,37
1530472533532,767,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-429,text,false,,2172,0,318,318,0,0,39
1530472533531,768,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-426,text,false,,2172,0,318,318,0,0,54
1530472533529,771,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-425,text,false,,2172,0,315,314,0,0,56
1530472533525,778,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-421,text,false,,2172,0,314,314,0,0,78
1530472533531,769,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-453,text,false,,2172,0,315,314,0,0,59
1530472533525,778,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-420,text,false,,2172,0,314,314,0,0,65
1530472533522,781,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-417,text,false,,2172,0,314,314,0,0,81
1530472533525,778,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-422,text,false,,2172,0,313,313,0,0,65
1530472533527,776,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-424,text,false,,2172,0,313,313,0,0,58
1530472533523,780,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-418,text,false,,2172,0,314,312,0,0,80
1530472533684,618,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-210,text,false,,2172,0,314,312,0,0,2
1530472533691,611,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-213,text,false,,2172,0,314,312,0,0,1
1530472533521,781,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-415,text,false,,2172,0,314,312,0,0,82
1530472533701,601,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-219,text,false,,2172,0,314,312,0,0,1
1530472533691,611,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-217,text,false,,2172,0,314,312,0,0,0
1530472533683,619,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-493,text,false,,2172,0,314,312,0,0,2
1530472533683,624,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-498,text,false,,2172,0,300,300,0,0,2
1530472533683,624,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-495,text,false,,2172,0,300,300,0,0,2
1530472533682,625,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-496,text,false,,2172,0,300,300,0,0,3
1530472533683,624,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-494,text,false,,2172,0,300,300,0,0,2
1530472533682,626,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-497,text,false,,2172,0,296,296,0,0,3
1530472533658,650,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-490,text,false,,2172,0,296,296,0,0,1
1530472533682,626,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-499,text,false,,2172,0,296,296,0,0,3
1530472533765,545,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-233,text,false,,2172,0,293,293,0,0,1
1530472533658,652,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-491,text,false,,2172,0,293,293,0,0,1
1530472533761,549,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-227,text,false,,2172,0,293,293,0,0,1
1530472533763,547,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-231,text,false,,2172,0,293,293,0,0,0
1530472534063,249,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-294,text,false,,2172,0,290,289,0,0,1
1530472534065,247,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-295,text,false,,2172,0,290,289,0,0,1
1530472534057,255,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-292,text,false,,2172,0,290,289,0,0,0
1530472534018,294,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-281,text,false,,2172,0,290,289,0,0,4
1530472534055,257,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-291,text,false,,2172,0,290,289,0,0,1
1530472534059,253,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-293,text,false,,2172,0,290,289,0,0,1
1530472533939,373,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-278,text,false,,2172,0,290,289,0,0,1
1530472533852,461,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-259,text,false,,2172,0,289,287,0,0,1
1530472533852,461,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-260,text,false,,2172,0,289,287,0,0,1
1530472533845,468,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-258,text,false,,2172,0,289,287,0,0,1
1530472533856,457,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-263,text,false,,2172,0,289,287,0,0,1
1530472533856,457,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-262,text,false,,2172,0,289,287,0,0,1
1530472533856,457,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-254,text,false,,2172,0,288,286,0,0,1
1530472533868,445,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-270,text,false,,2172,0,287,284,0,0,1
1530472533862,451,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-261,text,false,,2172,0,287,284,0,0,0
1530472533862,451,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-264,text,false,,2172,0,287,284,0,0,0
1530472533868,446,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-269,text,false,,2172,0,287,284,0,0,1
1530472533871,443,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-272,text,false,,2172,0,285,282,0,0,1
1530472533873,441,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-274,text,false,,2172,0,285,282,0,0,0
1530472533870,444,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-271,text,false,,2172,0,285,282,0,0,1
1530472533904,410,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-266,text,false,,2172,0,282,279,0,0,0
1530472533904,410,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-267,text,false,,2172,0,281,278,0,0,0
1530472533905,410,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-268,text,false,,2172,0,279,276,0,0,1
1530472533905,409,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-273,text,false,,2172,0,281,278,0,0,1
1530472533905,410,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-300,text,false,,2172,0,278,275,0,0,1
1530472533932,383,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-277,text,false,,2172,0,276,272,0,0,1
1530469118423,3415735,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-265,text,false,,2172,0,276,272,0,0,1
1530472533813,502,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-223,text,false,,2172,0,276,272,0,0,1
1530472533812,503,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-221,text,false,,2172,0,276,272,0,0,1
1530472533813,503,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-224,text,false,,2172,0,275,271,0,0,1
1530472533815,501,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-225,text,false,,2172,0,275,271,0,0,0
1530472533815,501,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-228,text,false,,2172,0,272,268,0,0,0
1530472533817,499,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-229,text,false,,2172,0,272,268,0,0,2
1530472533817,500,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-230,text,false,,2172,0,271,267,0,0,2
1530472533818,499,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-276,text,false,,2172,0,270,266,0,0,1
1530472533818,499,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-234,text,false,,2172,0,270,266,0,0,1
1530472533811,506,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-218,text,false,,2172,0,268,264,0,0,1
1530472533811,506,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-220,text,false,,2172,0,268,264,0,0,1
1530472533819,498,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-232,text,false,,2172,0,267,263,0,0,0
1530472533778,540,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-241,text,false,,2172,0,265,261,0,0,1
1530472533788,530,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-211,text,false,,2172,0,264,260,0,0,0
1530472533790,528,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-215,text,false,,2172,0,263,259,0,0,0
1530472533794,524,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-209,text,false,,2172,0,261,257,0,0,1
1530472533800,518,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-216,text,false,,2172,0,259,255,0,0,1
1530472533800,518,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-204,text,false,,2172,0,259,255,0,0,1
1530472533803,515,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-205,text,false,,2172,0,259,255,0,0,1
1530472533803,516,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-207,text,false,,2172,0,259,255,0,0,1
1530469106337,3427825,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-236,text,false,,2172,0,259,253,0,0,1
1530472534081,241,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-297,text,false,,2172,0,248,248,0,0,0
1530472534080,242,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-146,text,false,,2172,0,248,248,0,0,1
1530472534067,255,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-296,text,false,,2172,0,248,248,0,0,0
1530472534031,292,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-283,text,false,,2172,0,246,246,0,0,0
1530472534046,277,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-288,text,false,,2172,0,246,246,0,0,1
1530472534046,277,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-286,text,false,,2172,0,246,246,0,0,1
1530472534046,277,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-289,text,false,,2172,0,246,246,0,0,1
1530472534047,276,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-285,text,false,,2172,0,245,245,0,0,0
1530472534047,277,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-287,text,false,,2172,0,244,244,0,0,1
1530472534047,277,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-284,text,false,,2172,0,244,244,0,0,1
1530472534055,269,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-290,text,false,,2172,0,242,241,0,0,0
1530469069951,3464217,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-83,text,false,,2172,0,232,232,0,0,1
1530469069943,3464225,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-80,text,false,,2172,0,232,232,0,0,1
1530469069948,3464220,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-82,text,false,,2172,0,232,232,0,0,1
